cov_row,author,field,filled_value,provenance,xlsx_row_idx,xlsx_author,source_table,source_column,source_raw_value
26,Pavlo Korobchuk,language_corpus_p1,Ukrainian,SOURCE_RESEARCH_WEB,205,Pavlo Korobchuk,web_research_2026-05,external_web_research,PENDING: co-author DAY AND NIGHT! (2007) with Kotsarev; birth year/place not confirmed; writes Ukrainian; recommend Research-mode follow-up | sources: https://chytomo.com/en/authors/oleh-kotsarev-en/
26,Pavlo Korobchuk,language_corpus_p2,Ukrainian,SOURCE_RESEARCH_WEB,205,Pavlo Korobchuk,web_research_2026-05,external_web_research,PENDING: co-author DAY AND NIGHT! (2007) with Kotsarev; birth year/place not confirmed; writes Ukrainian; recommend Research-mode follow-up | sources: https://chytomo.com/en/authors/oleh-kotsarev-en/
26,Pavlo Korobchuk,bilingual_switcher_corpus,no,SOURCE_RESEARCH_WEB,205,Pavlo Korobchuk,web_research_2026-05,external_web_research,PENDING: co-author DAY AND NIGHT! (2007) with Kotsarev; birth year/place not confirmed; writes Ukrainian; recommend Research-mode follow-up | sources: https://chytomo.com/en/authors/oleh-kotsarev-en/
27,Maria Galina,gender,F,SOURCE_RESEARCH_WEB,145,Maria Galina,web_research_2026-05,external_web_research,born: Kalinin/Tver Russia (born_abroad); grew up Kyiv then Odesa; left Moscow Jan 2022 for Odesa; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Maria_Galina; https://pen.org.ua/en/members/galina-mariya; https://publishingperspectives.com/2022/03/ukraine-maria-galina-on-the-russian-language-as-a-trigger/
27,Maria Galina,birth_year,1958,SOURCE_RESEARCH_WEB,145,Maria Galina,web_research_2026-05,external_web_research,born: Kalinin/Tver Russia (born_abroad); grew up Kyiv then Odesa; left Moscow Jan 2022 for Odesa; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Maria_Galina; https://pen.org.ua/en/members/galina-mariya; https://publishingperspectives.com/2022/03/ukraine-maria-galina-on-the-russian-language-as-a-trigger/
27,Maria Galina,generation_cohort,pre_1970,SOURCE_RESEARCH_WEB,145,Maria Galina,web_research_2026-05,external_web_research,born: Kalinin/Tver Russia (born_abroad); grew up Kyiv then Odesa; left Moscow Jan 2022 for Odesa; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Maria_Galina; https://pen.org.ua/en/members/galina-mariya; https://publishingperspectives.com/2022/03/ukraine-maria-galina-on-the-russian-language-as-a-trigger/
27,Maria Galina,region_of_birth,born_abroad,SOURCE_RESEARCH_WEB,145,Maria Galina,web_research_2026-05,external_web_research,born: Kalinin/Tver Russia (born_abroad); grew up Kyiv then Odesa; left Moscow Jan 2022 for Odesa; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Maria_Galina; https://pen.org.ua/en/members/galina-mariya; https://publishingperspectives.com/2022/03/ukraine-maria-galina-on-the-russian-language-as-a-trigger/
27,Maria Galina,region_at_archive_freeze,south_ukraine,SOURCE_RESEARCH_WEB,145,Maria Galina,web_research_2026-05,external_web_research,born: Kalinin/Tver Russia (born_abroad); grew up Kyiv then Odesa; left Moscow Jan 2022 for Odesa; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Maria_Galina; https://pen.org.ua/en/members/galina-mariya; https://publishingperspectives.com/2022/03/ukraine-maria-galina-on-the-russian-language-as-a-trigger/
27,Maria Galina,language_xlsx_primary_at_freeze,Russian,SOURCE_RESEARCH_WEB,145,Maria Galina,web_research_2026-05,external_web_research,born: Kalinin/Tver Russia (born_abroad); grew up Kyiv then Odesa; left Moscow Jan 2022 for Odesa; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Maria_Galina; https://pen.org.ua/en/members/galina-mariya; https://publishingperspectives.com/2022/03/ukraine-maria-galina-on-the-russian-language-as-a-trigger/
27,Maria Galina,notes,born: Kalinin/Tver Russia (born_abroad); grew up Kyiv then Odesa; left Moscow Jan 2022 for Odesa; PEN: PEN member,SOURCE_RESEARCH_WEB,145,Maria Galina,web_research_2026-05,external_web_research,born: Kalinin/Tver Russia (born_abroad); grew up Kyiv then Odesa; left Moscow Jan 2022 for Odesa; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Maria_Galina; https://pen.org.ua/en/members/galina-mariya; https://publishingperspectives.com/2022/03/ukraine-maria-galina-on-the-russian-language-as-a-trigger/
27,Maria Galina,language_corpus_p1,Russian,SOURCE_RESEARCH_WEB,145,Maria Galina,web_research_2026-05,external_web_research,born: Kalinin/Tver Russia (born_abroad); grew up Kyiv then Odesa; left Moscow Jan 2022 for Odesa; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Maria_Galina; https://pen.org.ua/en/members/galina-mariya; https://publishingperspectives.com/2022/03/ukraine-maria-galina-on-the-russian-language-as-a-trigger/
27,Maria Galina,language_corpus_p2,Russian,SOURCE_RESEARCH_WEB,145,Maria Galina,web_research_2026-05,external_web_research,born: Kalinin/Tver Russia (born_abroad); grew up Kyiv then Odesa; left Moscow Jan 2022 for Odesa; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Maria_Galina; https://pen.org.ua/en/members/galina-mariya; https://publishingperspectives.com/2022/03/ukraine-maria-galina-on-the-russian-language-as-a-trigger/
27,Maria Galina,bilingual_switcher_corpus,no,SOURCE_RESEARCH_WEB,145,Maria Galina,web_research_2026-05,external_web_research,born: Kalinin/Tver Russia (born_abroad); grew up Kyiv then Odesa; left Moscow Jan 2022 for Odesa; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Maria_Galina; https://pen.org.ua/en/members/galina-mariya; https://publishingperspectives.com/2022/03/ukraine-maria-galina-on-the-russian-language-as-a-trigger/
28,Ivan Andrusiak,gender,M,SOURCE_RESEARCH_WEB,100,Ivan Andrusiak,web_research_2026-05,external_web_research,born: Verbovets Kosiv district Ivano-Frankivsk Oblast (28 Dec 1968); Jan 2022: kyiv; current: kyiv (Berezan Kyiv Oblast); Fontan Kazok publisher editor; PEN: PEN member | sources: https://pen.org.ua/en/members/andrusyak-ivan-myhajlovych; https://www.ibby.org/archive-storage/12_HCAA_Dossiers/2020_Authors/Andrusyak_2.pdf; http://fontan-book.com/en/authors-en/ivan-andrusyak
28,Ivan Andrusiak,birth_year,1968,SOURCE_RESEARCH_WEB,100,Ivan Andrusiak,web_research_2026-05,external_web_research,born: Verbovets Kosiv district Ivano-Frankivsk Oblast (28 Dec 1968); Jan 2022: kyiv; current: kyiv (Berezan Kyiv Oblast); Fontan Kazok publisher editor; PEN: PEN member | sources: https://pen.org.ua/en/members/andrusyak-ivan-myhajlovych; https://www.ibby.org/archive-storage/12_HCAA_Dossiers/2020_Authors/Andrusyak_2.pdf; http://fontan-book.com/en/authors-en/ivan-andrusyak
28,Ivan Andrusiak,generation_cohort,pre_1970,SOURCE_RESEARCH_WEB,100,Ivan Andrusiak,web_research_2026-05,external_web_research,born: Verbovets Kosiv district Ivano-Frankivsk Oblast (28 Dec 1968); Jan 2022: kyiv; current: kyiv (Berezan Kyiv Oblast); Fontan Kazok publisher editor; PEN: PEN member | sources: https://pen.org.ua/en/members/andrusyak-ivan-myhajlovych; https://www.ibby.org/archive-storage/12_HCAA_Dossiers/2020_Authors/Andrusyak_2.pdf; http://fontan-book.com/en/authors-en/ivan-andrusyak
28,Ivan Andrusiak,region_of_birth,west_ukraine,SOURCE_RESEARCH_WEB,100,Ivan Andrusiak,web_research_2026-05,external_web_research,born: Verbovets Kosiv district Ivano-Frankivsk Oblast (28 Dec 1968); Jan 2022: kyiv; current: kyiv (Berezan Kyiv Oblast); Fontan Kazok publisher editor; PEN: PEN member | sources: https://pen.org.ua/en/members/andrusyak-ivan-myhajlovych; https://www.ibby.org/archive-storage/12_HCAA_Dossiers/2020_Authors/Andrusyak_2.pdf; http://fontan-book.com/en/authors-en/ivan-andrusyak
28,Ivan Andrusiak,region_at_archive_freeze,kyiv,SOURCE_RESEARCH_WEB,100,Ivan Andrusiak,web_research_2026-05,external_web_research,born: Verbovets Kosiv district Ivano-Frankivsk Oblast (28 Dec 1968); Jan 2022: kyiv; current: kyiv (Berezan Kyiv Oblast); Fontan Kazok publisher editor; PEN: PEN member | sources: https://pen.org.ua/en/members/andrusyak-ivan-myhajlovych; https://www.ibby.org/archive-storage/12_HCAA_Dossiers/2020_Authors/Andrusyak_2.pdf; http://fontan-book.com/en/authors-en/ivan-andrusyak
28,Ivan Andrusiak,language_xlsx_primary_at_freeze,Ukrainian,SOURCE_RESEARCH_WEB,100,Ivan Andrusiak,web_research_2026-05,external_web_research,born: Verbovets Kosiv district Ivano-Frankivsk Oblast (28 Dec 1968); Jan 2022: kyiv; current: kyiv (Berezan Kyiv Oblast); Fontan Kazok publisher editor; PEN: PEN member | sources: https://pen.org.ua/en/members/andrusyak-ivan-myhajlovych; https://www.ibby.org/archive-storage/12_HCAA_Dossiers/2020_Authors/Andrusyak_2.pdf; http://fontan-book.com/en/authors-en/ivan-andrusyak
28,Ivan Andrusiak,notes,born: Verbovets Kosiv district Ivano-Frankivsk Oblast (28 Dec 1968); Jan 2022: kyiv; current: kyiv (Berezan Kyiv Oblast); Fontan Kazok publisher editor; PEN: PEN member,SOURCE_RESEARCH_WEB,100,Ivan Andrusiak,web_research_2026-05,external_web_research,born: Verbovets Kosiv district Ivano-Frankivsk Oblast (28 Dec 1968); Jan 2022: kyiv; current: kyiv (Berezan Kyiv Oblast); Fontan Kazok publisher editor; PEN: PEN member | sources: https://pen.org.ua/en/members/andrusyak-ivan-myhajlovych; https://www.ibby.org/archive-storage/12_HCAA_Dossiers/2020_Authors/Andrusyak_2.pdf; http://fontan-book.com/en/authors-en/ivan-andrusyak
28,Ivan Andrusiak,language_corpus_p1,Ukrainian,SOURCE_RESEARCH_WEB,100,Ivan Andrusiak,web_research_2026-05,external_web_research,born: Verbovets Kosiv district Ivano-Frankivsk Oblast (28 Dec 1968); Jan 2022: kyiv; current: kyiv (Berezan Kyiv Oblast); Fontan Kazok publisher editor; PEN: PEN member | sources: https://pen.org.ua/en/members/andrusyak-ivan-myhajlovych; https://www.ibby.org/archive-storage/12_HCAA_Dossiers/2020_Authors/Andrusyak_2.pdf; http://fontan-book.com/en/authors-en/ivan-andrusyak
28,Ivan Andrusiak,language_corpus_p2,Ukrainian,SOURCE_RESEARCH_WEB,100,Ivan Andrusiak,web_research_2026-05,external_web_research,born: Verbovets Kosiv district Ivano-Frankivsk Oblast (28 Dec 1968); Jan 2022: kyiv; current: kyiv (Berezan Kyiv Oblast); Fontan Kazok publisher editor; PEN: PEN member | sources: https://pen.org.ua/en/members/andrusyak-ivan-myhajlovych; https://www.ibby.org/archive-storage/12_HCAA_Dossiers/2020_Authors/Andrusyak_2.pdf; http://fontan-book.com/en/authors-en/ivan-andrusyak
28,Ivan Andrusiak,bilingual_switcher_corpus,no,SOURCE_RESEARCH_WEB,100,Ivan Andrusiak,web_research_2026-05,external_web_research,born: Verbovets Kosiv district Ivano-Frankivsk Oblast (28 Dec 1968); Jan 2022: kyiv; current: kyiv (Berezan Kyiv Oblast); Fontan Kazok publisher editor; PEN: PEN member | sources: https://pen.org.ua/en/members/andrusyak-ivan-myhajlovych; https://www.ibby.org/archive-storage/12_HCAA_Dossiers/2020_Authors/Andrusyak_2.pdf; http://fontan-book.com/en/authors-en/ivan-andrusyak
29,Oles Ilchenko,gender,M,SOURCE_RESEARCH_WEB,197,Oles Ilchenko,web_research_2026-05,external_web_research,born: Kyiv (4 Oct 1957); writer painter screenwriter; City with Chimeras Best Ukrainian Book 2009; Geneva since 2011; 35 books; TEFI Teletriumph; PEN: PEN member; poems translated EN DE FR SR LT RU | sources: https://pen.org.ua/autors/ilchenko-oles; https://olesilchenko.com/about; https://www.wikidata.org/wiki/Q4199974
29,Oles Ilchenko,region_of_birth,kyiv,SOURCE_RESEARCH_WEB,197,Oles Ilchenko,web_research_2026-05,external_web_research,born: Kyiv (4 Oct 1957); writer painter screenwriter; City with Chimeras Best Ukrainian Book 2009; Geneva since 2011; 35 books; TEFI Teletriumph; PEN: PEN member; poems translated EN DE FR SR LT RU | sources: https://pen.org.ua/autors/ilchenko-oles; https://olesilchenko.com/about; https://www.wikidata.org/wiki/Q4199974
29,Oles Ilchenko,notes,born: Kyiv (4 Oct 1957); writer painter screenwriter; City with Chimeras Best Ukrainian Book 2009; Geneva since 2011; 35 books; TEFI Teletriumph; PEN: PEN member; poems translated EN DE FR SR LT RU,SOURCE_RESEARCH_WEB,197,Oles Ilchenko,web_research_2026-05,external_web_research,born: Kyiv (4 Oct 1957); writer painter screenwriter; City with Chimeras Best Ukrainian Book 2009; Geneva since 2011; 35 books; TEFI Teletriumph; PEN: PEN member; poems translated EN DE FR SR LT RU | sources: https://pen.org.ua/autors/ilchenko-oles; https://olesilchenko.com/about; https://www.wikidata.org/wiki/Q4199974
29,Oles Ilchenko,language_corpus_p1,Ukrainian,SOURCE_RESEARCH_WEB,197,Oles Ilchenko,web_research_2026-05,external_web_research,PENDING: name shared with multiple Ukrainian writers; disambiguation needed; recommend Research-mode follow-up
29,Oles Ilchenko,language_corpus_p2,Ukrainian,SOURCE_RESEARCH_WEB,197,Oles Ilchenko,web_research_2026-05,external_web_research,PENDING: name shared with multiple Ukrainian writers; disambiguation needed; recommend Research-mode follow-up
29,Oles Ilchenko,bilingual_switcher_corpus,no,SOURCE_RESEARCH_WEB,197,Oles Ilchenko,web_research_2026-05,external_web_research,PENDING: name shared with multiple Ukrainian writers; disambiguation needed; recommend Research-mode follow-up
30,Yaryna Chornohuz,gender,F,SOURCE_RESEARCH_WEB,267,Yaryna Chornohuz,web_research_2026-05,external_web_research,born: Kyiv (1995); Jan 2022: kyiv; current: east_ukraine (frontline Donbas/Kherson); 140th Marine Recon combat medic/drone op since 2019; 2024 Shevchenko Prize; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Yaryna_Chornohuz; https://kyivindependent.com/in-every-woman-there-is-a-soldier-yaryna-chornohuz-the-brave-poet-fighting-russia/; https://www.arrowsmithpress.com/journal/featured-poets-marchant-chornohuz
30,Yaryna Chornohuz,birth_year,1995,SOURCE_RESEARCH_WEB,267,Yaryna Chornohuz,web_research_2026-05,external_web_research,born: Kyiv (1995); Jan 2022: kyiv; current: east_ukraine (frontline Donbas/Kherson); 140th Marine Recon combat medic/drone op since 2019; 2024 Shevchenko Prize; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Yaryna_Chornohuz; https://kyivindependent.com/in-every-woman-there-is-a-soldier-yaryna-chornohuz-the-brave-poet-fighting-russia/; https://www.arrowsmithpress.com/journal/featured-poets-marchant-chornohuz
30,Yaryna Chornohuz,generation_cohort,1990s,SOURCE_RESEARCH_WEB,267,Yaryna Chornohuz,web_research_2026-05,external_web_research,born: Kyiv (1995); Jan 2022: kyiv; current: east_ukraine (frontline Donbas/Kherson); 140th Marine Recon combat medic/drone op since 2019; 2024 Shevchenko Prize; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Yaryna_Chornohuz; https://kyivindependent.com/in-every-woman-there-is-a-soldier-yaryna-chornohuz-the-brave-poet-fighting-russia/; https://www.arrowsmithpress.com/journal/featured-poets-marchant-chornohuz
30,Yaryna Chornohuz,region_of_birth,kyiv,SOURCE_RESEARCH_WEB,267,Yaryna Chornohuz,web_research_2026-05,external_web_research,born: Kyiv (1995); Jan 2022: kyiv; current: east_ukraine (frontline Donbas/Kherson); 140th Marine Recon combat medic/drone op since 2019; 2024 Shevchenko Prize; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Yaryna_Chornohuz; https://kyivindependent.com/in-every-woman-there-is-a-soldier-yaryna-chornohuz-the-brave-poet-fighting-russia/; https://www.arrowsmithpress.com/journal/featured-poets-marchant-chornohuz
30,Yaryna Chornohuz,language_xlsx_primary_at_freeze,Ukrainian,SOURCE_RESEARCH_WEB,267,Yaryna Chornohuz,web_research_2026-05,external_web_research,born: Kyiv (1995); Jan 2022: kyiv; current: east_ukraine (frontline Donbas/Kherson); 140th Marine Recon combat medic/drone op since 2019; 2024 Shevchenko Prize; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Yaryna_Chornohuz; https://kyivindependent.com/in-every-woman-there-is-a-soldier-yaryna-chornohuz-the-brave-poet-fighting-russia/; https://www.arrowsmithpress.com/journal/featured-poets-marchant-chornohuz
30,Yaryna Chornohuz,notes,born: Kyiv (1995); Jan 2022: kyiv; current: east_ukraine (frontline Donbas/Kherson); 140th Marine Recon combat medic/drone op since 2019; 2024 Shevchenko Prize; PEN: PEN member,SOURCE_RESEARCH_WEB,267,Yaryna Chornohuz,web_research_2026-05,external_web_research,born: Kyiv (1995); Jan 2022: kyiv; current: east_ukraine (frontline Donbas/Kherson); 140th Marine Recon combat medic/drone op since 2019; 2024 Shevchenko Prize; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Yaryna_Chornohuz; https://kyivindependent.com/in-every-woman-there-is-a-soldier-yaryna-chornohuz-the-brave-poet-fighting-russia/; https://www.arrowsmithpress.com/journal/featured-poets-marchant-chornohuz
30,Yaryna Chornohuz,language_corpus_p1,Ukrainian,SOURCE_RESEARCH_WEB,267,Yaryna Chornohuz,web_research_2026-05,external_web_research,born: Kyiv (1995); Jan 2022: kyiv; current: east_ukraine (frontline Donbas/Kherson); 140th Marine Recon combat medic/drone op since 2019; 2024 Shevchenko Prize; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Yaryna_Chornohuz; https://kyivindependent.com/in-every-woman-there-is-a-soldier-yaryna-chornohuz-the-brave-poet-fighting-russia/; https://www.arrowsmithpress.com/journal/featured-poets-marchant-chornohuz
30,Yaryna Chornohuz,language_corpus_p2,Ukrainian,SOURCE_RESEARCH_WEB,267,Yaryna Chornohuz,web_research_2026-05,external_web_research,born: Kyiv (1995); Jan 2022: kyiv; current: east_ukraine (frontline Donbas/Kherson); 140th Marine Recon combat medic/drone op since 2019; 2024 Shevchenko Prize; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Yaryna_Chornohuz; https://kyivindependent.com/in-every-woman-there-is-a-soldier-yaryna-chornohuz-the-brave-poet-fighting-russia/; https://www.arrowsmithpress.com/journal/featured-poets-marchant-chornohuz
30,Yaryna Chornohuz,bilingual_switcher_corpus,no,SOURCE_RESEARCH_WEB,267,Yaryna Chornohuz,web_research_2026-05,external_web_research,born: Kyiv (1995); Jan 2022: kyiv; current: east_ukraine (frontline Donbas/Kherson); 140th Marine Recon combat medic/drone op since 2019; 2024 Shevchenko Prize; PEN: PEN member | sources: https://en.wikipedia.org/wiki/Yaryna_Chornohuz; https://kyivindependent.com/in-every-woman-there-is-a-soldier-yaryna-chornohuz-the-brave-poet-fighting-russia/; https://www.arrowsmithpress.com/journal/featured-poets-marchant-chornohuz
31,Artur Dron,language_corpus_p1,Ukrainian,SOURCE_RESEARCH_WEB,35,Artur Dron,web_research_2026-05,external_web_research,Lviv-based soldier-poet; Old Lion Publishing pre-war; 125th Separate TRO Brigade; author We Were Here (Jantar 2024); birth year/place not confirmed | sources: https://www.exetercityofliterature.com/devon-literary-projects/ukrainian-war-poetry; https://pen.org.ua/en/autors/musakovska-yuliya
31,Artur Dron,language_corpus_p2,Ukrainian,SOURCE_RESEARCH_WEB,35,Artur Dron,web_research_2026-05,external_web_research,Lviv-based soldier-poet; Old Lion Publishing pre-war; 125th Separate TRO Brigade; author We Were Here (Jantar 2024); birth year/place not confirmed | sources: https://www.exetercityofliterature.com/devon-literary-projects/ukrainian-war-poetry; https://pen.org.ua/en/autors/musakovska-yuliya
31,Artur Dron,bilingual_switcher_corpus,no,SOURCE_RESEARCH_WEB,35,Artur Dron,web_research_2026-05,external_web_research,Lviv-based soldier-poet; Old Lion Publishing pre-war; 125th Separate TRO Brigade; author We Were Here (Jantar 2024); birth year/place not confirmed | sources: https://www.exetercityofliterature.com/devon-literary-projects/ukrainian-war-poetry; https://pen.org.ua/en/autors/musakovska-yuliya
32,Vasyl Makhno,gender,M,SOURCE_RESEARCH_WEB,253,Vasyl Makhno,web_research_2026-05,external_web_research,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York | sources: https://en.wikipedia.org/wiki/Vasyl_Makhno; https://www.wordsforwar.com/vasyl-makhno-bio; https://www.fekt.org/vasyl-makhno/
32,Vasyl Makhno,birth_year,1964,SOURCE_RESEARCH_WEB,253,Vasyl Makhno,web_research_2026-05,external_web_research,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York | sources: https://en.wikipedia.org/wiki/Vasyl_Makhno; https://www.wordsforwar.com/vasyl-makhno-bio; https://www.fekt.org/vasyl-makhno/
32,Vasyl Makhno,generation_cohort,pre_1970,SOURCE_RESEARCH_WEB,253,Vasyl Makhno,web_research_2026-05,external_web_research,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York | sources: https://en.wikipedia.org/wiki/Vasyl_Makhno; https://www.wordsforwar.com/vasyl-makhno-bio; https://www.fekt.org/vasyl-makhno/
32,Vasyl Makhno,region_of_birth,west_ukraine,SOURCE_RESEARCH_WEB,253,Vasyl Makhno,web_research_2026-05,external_web_research,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York | sources: https://en.wikipedia.org/wiki/Vasyl_Makhno; https://www.wordsforwar.com/vasyl-makhno-bio; https://www.fekt.org/vasyl-makhno/
32,Vasyl Makhno,region_jan2022,diaspora,SOURCE_RESEARCH_WEB,253,Vasyl Makhno,web_research_2026-05,external_web_research,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York | sources: https://en.wikipedia.org/wiki/Vasyl_Makhno; https://www.wordsforwar.com/vasyl-makhno-bio; https://www.fekt.org/vasyl-makhno/
32,Vasyl Makhno,region_at_archive_freeze,diaspora,SOURCE_RESEARCH_WEB,253,Vasyl Makhno,web_research_2026-05,external_web_research,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York | sources: https://en.wikipedia.org/wiki/Vasyl_Makhno; https://www.wordsforwar.com/vasyl-makhno-bio; https://www.fekt.org/vasyl-makhno/
32,Vasyl Makhno,language_xlsx_primary_at_freeze,Ukrainian,SOURCE_RESEARCH_WEB,253,Vasyl Makhno,web_research_2026-05,external_web_research,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York | sources: https://en.wikipedia.org/wiki/Vasyl_Makhno; https://www.wordsforwar.com/vasyl-makhno-bio; https://www.fekt.org/vasyl-makhno/
32,Vasyl Makhno,notes,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York,SOURCE_RESEARCH_WEB,253,Vasyl Makhno,web_research_2026-05,external_web_research,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York | sources: https://en.wikipedia.org/wiki/Vasyl_Makhno; https://www.wordsforwar.com/vasyl-makhno-bio; https://www.fekt.org/vasyl-makhno/
32,Vasyl Makhno,language_corpus_p1,Ukrainian,SOURCE_RESEARCH_WEB,253,Vasyl Makhno,web_research_2026-05,external_web_research,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York | sources: https://en.wikipedia.org/wiki/Vasyl_Makhno; https://www.wordsforwar.com/vasyl-makhno-bio; https://www.fekt.org/vasyl-makhno/
32,Vasyl Makhno,language_corpus_p2,Ukrainian,SOURCE_RESEARCH_WEB,253,Vasyl Makhno,web_research_2026-05,external_web_research,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York | sources: https://en.wikipedia.org/wiki/Vasyl_Makhno; https://www.wordsforwar.com/vasyl-makhno-bio; https://www.fekt.org/vasyl-makhno/
32,Vasyl Makhno,bilingual_switcher_corpus,no,SOURCE_RESEARCH_WEB,253,Vasyl Makhno,web_research_2026-05,external_web_research,born: Chortkiv Ternopil Oblast (8 Oct 1964); in NYC since 2000 → diaspora; PEN: PEN member; other locations: New York | sources: https://en.wikipedia.org/wiki/Vasyl_Makhno; https://www.wordsforwar.com/vasyl-makhno-bio; https://www.fekt.org/vasyl-makhno/
33,Alie Kenzhalieva,language_corpus_p1,Russian,SOURCE_RESEARCH_WEB,10,Alie Kenzhalieva,web_research_2026-05,external_web_research,PENDING: likely Crimean Tatar heritage (Kenzhalieva); not searched in batch; recommend Research-mode follow-up
33,Alie Kenzhalieva,language_corpus_p2,Russian,SOURCE_RESEARCH_WEB,10,Alie Kenzhalieva,web_research_2026-05,external_web_research,PENDING: likely Crimean Tatar heritage (Kenzhalieva); not searched in batch; recommend Research-mode follow-up
33,Alie Kenzhalieva,bilingual_switcher_corpus,no,SOURCE_RESEARCH_WEB,10,Alie Kenzhalieva,web_research_2026-05,external_web_research,PENDING: likely Crimean Tatar heritage (Kenzhalieva); not searched in batch; recommend Research-mode follow-up
34,Arkadii Shtypel,gender,M,SOURCE_RESEARCH_WEB,32,Arkadii Shtypel,web_research_2026-05,external_web_research,born: Kattakurgan Uzbekistan (14 Mar 1944; WWII evacuation); childhood/youth Dnipro; bilingual poet translator; Dnipropetrovsk Univ physics then Moscow; returned Odesa with wife Maria Galina; died Odesa 2024-10-23 age 80; PEN: PEN member | sources: https://pen.org.ua/in-memoriam/shtypel-arkadij; https://pen.org.ua/pomer-poet-ta-perekladach-arkadij-shtypel; https://eastwestliteraryforum.com/poetry/arkady-shtypel-two-poems-translated-by-maria-bloshteyn/
34,Arkadii Shtypel,birth_year,1944,SOURCE_RESEARCH_WEB,32,Arkadii Shtypel,web_research_2026-05,external_web_research,born: Kattakurgan Uzbekistan (14 Mar 1944; WWII evacuation); childhood/youth Dnipro; bilingual poet translator; Dnipropetrovsk Univ physics then Moscow; returned Odesa with wife Maria Galina; died Odesa 2024-10-23 age 80; PEN: PEN member | sources: https://pen.org.ua/in-memoriam/shtypel-arkadij; https://pen.org.ua/pomer-poet-ta-perekladach-arkadij-shtypel; https://eastwestliteraryforum.com/poetry/arkady-shtypel-two-poems-translated-by-maria-bloshteyn/
34,Arkadii Shtypel,generation_cohort,pre_1970,SOURCE_RESEARCH_WEB,32,Arkadii Shtypel,web_research_2026-05,external_web_research,born: Kattakurgan Uzbekistan (14 Mar 1944; WWII evacuation); childhood/youth Dnipro; bilingual poet translator; Dnipropetrovsk Univ physics then Moscow; returned Odesa with wife Maria Galina; died Odesa 2024-10-23 age 80; PEN: PEN member | sources: https://pen.org.ua/in-memoriam/shtypel-arkadij; https://pen.org.ua/pomer-poet-ta-perekladach-arkadij-shtypel; https://eastwestliteraryforum.com/poetry/arkady-shtypel-two-poems-translated-by-maria-bloshteyn/
34,Arkadii Shtypel,language_xlsx_primary_at_freeze,bilingual,SOURCE_RESEARCH_WEB,32,Arkadii Shtypel,web_research_2026-05,external_web_research,born: Kattakurgan Uzbekistan (14 Mar 1944; WWII evacuation); childhood/youth Dnipro; bilingual poet translator; Dnipropetrovsk Univ physics then Moscow; returned Odesa with wife Maria Galina; died Odesa 2024-10-23 age 80; PEN: PEN member | sources: https://pen.org.ua/in-memoriam/shtypel-arkadij; https://pen.org.ua/pomer-poet-ta-perekladach-arkadij-shtypel; https://eastwestliteraryforum.com/poetry/arkady-shtypel-two-poems-translated-by-maria-bloshteyn/
